sales_region_code,item_code,first_cate_code,second_cate_code,order_date,ord_qty
101,20021,305,412,2016-07-31,452
101,20021,305,412,2016-08-31,249
101,20021,305,412,2016-09-30,57
101,20021,305,412,2016-10-31,73
101,20021,305,412,2016-11-30,99
101,20021,305,412,2016-12-31,45
101,20021,305,412,2017-01-31,133
101,20021,305,412,2017-02-28,136
101,20021,305,412,2017-03-31,83
101,20021,305,412,2017-05-31,160
101,20021,305,412,2018-01-31,16
101,20021,305,412,2018-06-30,10
101,20024,306,402,2018-02-28,7
101,20024,306,402,2018-05-31,254
101,20024,306,402,2018-09-30,104
101,20024,306,402,2018-10-31,945
101,20024,306,402,2018-11-30,137
101,20024,306,402,2018-12-31,267
101,20039,305,412,2018-12-31,523
101,20041,302,408,2017-12-31,208
101,20041,302,408,2018-02-28,111
101,20041,302,408,2018-03-31,1923
101,20041,302,408,2018-04-30,2590
101,20041,302,408,2018-05-31,4211
101,20041,302,408,2018-06-30,1913
101,20041,302,408,2018-07-31,923
101,20041,302,408,2018-08-31,1912
101,20041,302,408,2018-09-30,2742
101,20041,302,408,2018-10-31,5168
101,20041,302,408,2018-11-30,1911
101,20041,302,408,2018-12-31,946
101,20046,303,401,2018-12-31,79
101,20049,302,408,2017-04-30,207
101,20049,302,408,2017-05-31,242
101,20049,302,408,2017-06-30,428
101,20049,302,408,2017-07-31,118
101,20049,302,408,2017-08-31,229
101,20049,302,408,2017-09-30,234
101,20049,302,408,2017-10-31,384
101,20049,302,408,2017-11-30,52
101,20049,302,408,2017-12-31,295
101,20049,302,408,2018-01-31,140
101,20049,302,408,2018-03-31,27
101,20049,302,408,2018-04-30,82
101,20049,302,408,2018-05-31,9
101,20049,302,408,2018-06-30,43
101,20049,302,408,2018-07-31,13
101,20049,302,408,2018-08-31,60
101,20049,302,408,2018-09-30,21
101,20049,302,408,2018-10-31,26
101,20049,302,408,2018-11-30,53
101,20049,302,408,2018-12-31,2
101,20055,304,409,2018-09-30,33
101,20055,304,409,2018-10-31,18
101,20058,303,401,2017-01-31,19
101,20058,303,401,2017-02-28,14
101,20058,303,401,2017-06-30,101
101,20058,303,401,2018-07-31,185
101,20058,303,401,2018-11-30,34
101,20076,303,401,2016-05-31,2500
101,20076,303,401,2016-06-30,2740
101,20076,303,401,2016-07-31,2515
101,20076,303,401,2016-08-31,1263
101,20076,303,401,2016-09-30,3230
101,20076,303,401,2016-10-31,3268
101,20076,303,401,2016-11-30,1942
101,20076,303,401,2016-12-31,3047
101,20076,303,401,2017-01-31,2009
101,20076,303,401,2017-02-28,2473
101,20076,303,401,2017-03-31,2343
101,20076,303,401,2017-04-30,946
101,20076,303,401,2017-05-31,488
101,20076,303,401,2017-06-30,1525
101,20076,303,401,2017-07-31,236
101,20076,303,401,2017-08-31,637
101,20076,303,401,2017-09-30,509
101,20076,303,401,2017-10-31,198
101,20076,303,401,2017-11-30,455
101,20076,303,401,2017-12-31,628
101,20076,303,401,2018-01-31,900
101,20076,303,401,2018-02-28,385
101,20076,303,401,2018-03-31,379
101,20076,303,401,2018-04-30,185
101,20076,303,401,2018-05-31,45
101,20076,303,401,2018-06-30,77
101,20076,303,401,2018-07-31,24
101,20076,303,401,2018-08-31,459
101,20076,303,401,2018-09-30,287
101,20076,303,401,2018-10-31,9
101,20076,303,401,2018-11-30,7
101,20076,303,401,2018-12-31,14
101,20085,301,405,2017-02-28,20
101,20085,301,405,2017-04-30,107
101,20085,301,405,2017-05-31,95
101,20085,301,405,2017-07-31,21
101,20085,301,405,2017-08-31,65
101,20085,301,405,2017-10-31,125
101,20085,301,405,2017-11-30,301
101,20085,301,405,2017-12-31,8
101,20085,301,405,2018-01-31,191
101,20085,301,405,2018-03-31,135
101,20085,301,405,2018-04-30,378
101,20085,301,405,2018-05-31,628
101,20085,301,405,2018-06-30,4
101,20085,301,405,2018-07-31,256
101,20085,301,405,2018-09-30,37
101,20086,303,401,2016-02-29,207
101,20086,303,401,2016-03-31,102
101,20086,303,401,2016-04-30,55
101,20086,303,401,2016-05-31,358
101,20086,303,401,2016-07-31,112
101,20086,303,401,2016-08-31,209
101,20086,303,401,2016-09-30,327
101,20086,303,401,2016-10-31,835
101,20086,303,401,2016-11-30,103
101,20086,303,401,2016-12-31,450
101,20086,303,401,2017-01-31,246
101,20086,303,401,2017-02-28,106
101,20086,303,401,2017-03-31,103
101,20086,303,401,2017-04-30,74
101,20086,303,401,2017-05-31,78
101,20086,303,401,2017-06-30,711
101,20086,303,401,2017-07-31,162
101,20086,303,401,2017-08-31,146
101,20086,303,401,2017-09-30,1115
101,20086,303,401,2017-10-31,216
101,20086,303,401,2017-11-30,305
101,20086,303,401,2017-12-31,8
101,20086,303,401,2018-01-31,236
101,20086,303,401,2018-03-31,740
101,20086,303,401,2018-04-30,1675
101,20086,303,401,2018-05-31,1594
101,20086,303,401,2018-07-31,13
101,20086,303,401,2018-08-31,53
101,20086,303,401,2018-10-31,12
101,20086,303,401,2018-11-30,22
101,20086,303,401,2018-12-31,22
101,20089,307,403,2017-01-31,123
101,20089,307,403,2017-02-28,184
101,20089,307,403,2017-03-31,878
101,20089,307,403,2017-04-30,1123
101,20089,307,403,2017-05-31,1165
101,20089,307,403,2017-06-30,297
101,20089,307,403,2017-07-31,1761
101,20089,307,403,2017-08-31,1063
101,20089,307,403,2017-09-30,710
101,20089,307,403,2017-10-31,459
101,20089,307,403,2017-11-30,3380
101,20089,307,403,2017-12-31,1112
101,20089,307,403,2018-01-31,846
101,20089,307,403,2018-02-28,95
101,20089,307,403,2018-03-31,236
101,20089,307,403,2018-04-30,8
101,20089,307,403,2018-05-31,87
101,20089,307,403,2018-07-31,108
101,20089,307,403,2018-09-30,22
101,20089,307,403,2018-10-31,258
101,20089,307,403,2018-11-30,60
101,20091,308,404,2018-09-30,107
101,20091,308,404,2018-10-31,7
101,20091,308,404,2018-11-30,52
101,20091,308,404,2018-12-31,103
101,20093,306,407,2018-02-28,9
101,20093,306,407,2018-04-30,41
101,20093,306,407,2018-05-31,164
101,20093,306,407,2018-06-30,61
101,20093,306,407,2018-07-31,114
101,20093,306,407,2018-08-31,444
101,20093,306,407,2018-09-30,1459
101,20093,306,407,2018-10-31,2058
101,20093,306,407,2018-11-30,2043
101,20093,306,407,2018-12-31,314
101,20107,306,407,2017-02-28,257
101,20107,306,407,2017-04-30,689
101,20107,306,407,2017-05-31,320
101,20107,306,407,2017-06-30,1020
101,20107,306,407,2017-08-31,192
101,20107,306,407,2017-09-30,209
101,20107,306,407,2017-10-31,162
101,20107,306,407,2017-11-30,108
101,20107,306,407,2017-12-31,24
101,20107,306,407,2018-02-28,9
101,20107,306,407,2018-03-31,490
101,20107,306,407,2018-05-31,401
101,20107,306,407,2018-06-30,19
101,20107,306,407,2018-08-31,98
101,20107,306,407,2018-09-30,101
101,20107,306,407,2018-10-31,345
101,20107,306,407,2018-11-30,82
101,20107,306,407,2018-12-31,123
101,20111,306,407,2018-09-30,438
101,20111,306,407,2018-10-31,3148
101,20111,306,407,2018-11-30,4142
101,20111,306,407,2018-12-31,1298
101,20113,308,404,2018-06-30,68
101,20113,308,404,2018-08-31,233
101,20113,308,404,2018-09-30,299
101,20113,308,404,2018-10-31,2664
101,20113,308,404,2018-11-30,6110
101,20113,308,404,2018-12-31,4376
101,20118,305,412,2016-07-31,464
101,20118,305,412,2016-08-31,174
101,20118,305,412,2016-09-30,111
101,20118,305,412,2016-10-31,97
101,20118,305,412,2016-11-30,86
101,20118,305,412,2016-12-31,61
101,20118,305,412,2017-01-31,153
101,20118,305,412,2017-02-28,127
101,20118,305,412,2017-03-31,215
101,20118,305,412,2017-04-30,124
101,20118,305,412,2017-05-31,17
101,20118,305,412,2017-06-30,122
101,20118,305,412,2017-07-31,125
101,20118,305,412,2017-08-31,83
101,20118,305,412,2017-09-30,100
101,20118,305,412,2017-10-31,106
101,20118,305,412,2017-11-30,170
101,20118,305,412,2017-12-31,25
101,20118,305,412,2018-01-31,343
101,20118,305,412,2018-02-28,95
101,20118,305,412,2018-03-31,136
101,20118,305,412,2018-04-30,117
101,20118,305,412,2018-05-31,55
101,20118,305,412,2018-06-30,78
101,20118,305,412,2018-07-31,38
101,20118,305,412,2018-08-31,87
101,20118,305,412,2018-09-30,93
101,20118,305,412,2018-10-31,92
101,20118,305,412,2018-11-30,116
101,20118,305,412,2018-12-31,54
101,20119,305,412,2017-06-30,12
101,20119,305,412,2017-08-31,13
101,20119,305,412,2017-09-30,67
101,20119,305,412,2017-10-31,25
101,20119,305,412,2017-11-30,106
101,20119,305,412,2017-12-31,120
101,20119,305,412,2018-01-31,102
101,20119,305,412,2018-03-31,357
101,20119,305,412,2018-04-30,135
101,20119,305,412,2018-05-31,178
101,20119,305,412,2018-06-30,641
101,20119,305,412,2018-07-31,283
101,20119,305,412,2018-08-31,497
101,20119,305,412,2018-09-30,754
101,20119,305,412,2018-10-31,811
101,20119,305,412,2018-11-30,94
101,20119,305,412,2018-12-31,218
101,20121,306,407,2018-01-31,16
101,20121,306,407,2018-02-28,177
101,20121,306,407,2018-03-31,180
101,20121,306,407,2018-04-30,72
101,20121,306,407,2018-05-31,43
101,20121,306,407,2018-06-30,59
101,20121,306,407,2018-08-31,35
101,20121,306,407,2018-09-30,88
101,20121,306,407,2018-11-30,56
101,20127,307,403,2018-02-28,57
101,20127,307,403,2018-03-31,163
101,20127,307,403,2018-06-30,40
101,20127,307,403,2018-07-31,26
101,20127,307,403,2018-12-31,3
101,20131,306,407,2018-01-31,1226
101,20131,306,407,2018-02-28,1053
101,20131,306,407,2018-03-31,6562
101,20131,306,407,2018-04-30,6676
101,20131,306,407,2018-05-31,566
101,20131,306,407,2018-06-30,1296
101,20131,306,407,2018-07-31,1456
101,20131,306,407,2018-08-31,2832
101,20131,306,407,2018-09-30,1990
101,20131,306,407,2018-10-31,2002
101,20131,306,407,2018-11-30,447
101,20131,306,407,2018-12-31,102
101,20134,305,412,2015-11-30,202
101,20134,305,412,2015-12-31,10
101,20134,305,412,2016-01-31,1381
101,20134,305,412,2016-02-29,242
101,20134,305,412,2016-03-31,170
101,20134,305,412,2016-04-30,524
101,20134,305,412,2016-05-31,238
101,20134,305,412,2016-06-30,346
101,20134,305,412,2016-07-31,246
101,20134,305,412,2016-08-31,330
101,20134,305,412,2016-09-30,190
101,20134,305,412,2016-10-31,298
101,20134,305,412,2016-11-30,147
101,20134,305,412,2016-12-31,449
101,20134,305,412,2017-01-31,587
101,20134,305,412,2017-02-28,138
101,20134,305,412,2017-03-31,299
101,20134,305,412,2017-04-30,67
101,20134,305,412,2017-05-31,92
101,20134,305,412,2017-06-30,139
101,20134,305,412,2017-07-31,52
101,20134,305,412,2017-08-31,259
101,20134,305,412,2017-09-30,319
101,20134,305,412,2017-10-31,162
101,20134,305,412,2017-11-30,338
101,20134,305,412,2017-12-31,235
101,20134,305,412,2018-01-31,665
101,20134,305,412,2018-02-28,40
101,20134,305,412,2018-03-31,182
101,20134,305,412,2018-04-30,764
101,20134,305,412,2018-05-31,206
101,20134,305,412,2018-06-30,129
101,20134,305,412,2018-07-31,141
101,20134,305,412,2018-08-31,209
101,20134,305,412,2018-09-30,143
101,20134,305,412,2018-10-31,75
101,20134,305,412,2018-11-30,28
101,20134,305,412,2018-12-31,96
101,20135,303,401,2015-11-30,10
101,20135,303,401,2015-12-31,201
101,20135,303,401,2016-01-31,648
101,20135,303,401,2016-02-29,184
101,20135,303,401,2016-03-31,447
101,20135,303,401,2016-04-30,500
101,20135,303,401,2016-05-31,248
101,20135,303,401,2016-06-30,246
101,20135,303,401,2016-07-31,457
101,20135,303,401,2016-08-31,469
101,20135,303,401,2016-09-30,186
101,20135,303,401,2016-10-31,526
101,20135,303,401,2016-11-30,202
101,20135,303,401,2016-12-31,629
101,20135,303,401,2017-01-31,252
101,20135,303,401,2017-02-28,883
101,20135,303,401,2017-03-31,1051
101,20135,303,401,2017-04-30,141
101,20135,303,401,2017-05-31,187
101,20135,303,401,2017-06-30,1189
101,20135,303,401,2017-07-31,102
101,20135,303,401,2017-08-31,194
101,20135,303,401,2017-09-30,1022
101,20135,303,401,2017-10-31,584
101,20135,303,401,2017-11-30,1564
101,20135,303,401,2017-12-31,485
101,20135,303,401,2018-01-31,1331
101,20135,303,401,2018-02-28,324
101,20135,303,401,2018-03-31,498
101,20135,303,401,2018-04-30,215
101,20135,303,401,2018-05-31,11
101,20135,303,401,2018-06-30,26
101,20135,303,401,2018-07-31,17
101,20135,303,401,2018-08-31,26
101,20135,303,401,2018-09-30,22
101,20135,303,401,2018-10-31,28
101,20135,303,401,2018-11-30,40
101,20135,303,401,2018-12-31,4
101,20139,306,407,2015-11-30,9
101,20139,306,407,2016-01-31,5
101,20139,306,407,2016-03-31,11
101,20139,306,407,2016-04-30,143
101,20139,306,407,2016-05-31,111
101,20139,306,407,2016-06-30,302
101,20139,306,407,2016-07-31,15
101,20139,306,407,2016-08-31,5
101,20139,306,407,2016-09-30,251
101,20139,306,407,2016-10-31,955
101,20139,306,407,2016-11-30,375
101,20139,306,407,2016-12-31,917
101,20139,306,407,2017-02-28,7
101,20139,306,407,2017-04-30,42
101,20139,306,407,2017-05-31,6
101,20139,306,407,2017-06-30,38
101,20139,306,407,2017-07-31,17
101,20139,306,407,2017-09-30,197
101,20139,306,407,2017-10-31,453
101,20139,306,407,2017-11-30,49
101,20139,306,407,2017-12-31,136
101,20139,306,407,2018-01-31,533
101,20139,306,407,2018-02-28,272
101,20139,306,407,2018-03-31,602
101,20139,306,407,2018-04-30,467
101,20139,306,407,2018-05-31,57
101,20139,306,407,2018-06-30,326
101,20139,306,407,2018-07-31,4
101,20139,306,407,2018-08-31,44
101,20139,306,407,2018-09-30,157
101,20139,306,407,2018-10-31,640
101,20139,306,407,2018-11-30,5
101,20139,306,407,2018-12-31,59
101,20140,305,412,2015-09-30,123
101,20140,305,412,2015-10-31,129
101,20140,305,412,2015-11-30,304
101,20140,305,412,2015-12-31,854
101,20140,305,412,2016-01-31,941
101,20140,305,412,2016-02-29,61
101,20140,305,412,2016-03-31,663
101,20140,305,412,2016-04-30,207
101,20140,305,412,2016-05-31,499
101,20140,305,412,2016-06-30,179
101,20140,305,412,2016-07-31,149
101,20140,305,412,2016-08-31,24
101,20140,305,412,2016-09-30,257
101,20140,305,412,2016-10-31,341
101,20140,305,412,2016-11-30,287
101,20140,305,412,2016-12-31,1236
101,20140,305,412,2017-01-31,240
101,20140,305,412,2017-02-28,208
101,20140,305,412,2017-03-31,202
101,20140,305,412,2017-04-30,160
101,20140,305,412,2017-05-31,267
101,20140,305,412,2017-06-30,203
101,20140,305,412,2017-07-31,152
101,20140,305,412,2017-08-31,150
101,20140,305,412,2017-09-30,190
101,20140,305,412,2017-10-31,42
101,20140,305,412,2017-11-30,286
101,20140,305,412,2018-01-31,361
101,20140,305,412,2018-02-28,148
101,20140,305,412,2018-03-31,167
101,20140,305,412,2018-04-30,51
101,20140,305,412,2018-05-31,19
101,20140,305,412,2018-06-30,92
101,20140,305,412,2018-07-31,22
101,20140,305,412,2018-08-31,48
101,20140,305,412,2018-09-30,5
101,20140,305,412,2018-10-31,6
101,20140,305,412,2018-11-30,13
101,20140,305,412,2018-12-31,8
101,20142,306,407,2018-07-31,4
101,20145,306,407,2018-04-30,23
101,20145,306,407,2018-05-31,13
101,20145,306,407,2018-06-30,53
101,20145,306,407,2018-08-31,16
101,20145,306,407,2018-09-30,14
101,20145,306,407,2018-10-31,123
101,20145,306,407,2018-11-30,43
101,20146,306,402,2018-11-30,3090
101,20146,306,402,2018-12-31,5413
101,20150,304,409,2018-09-30,18
101,20151,305,412,2016-01-31,1249
101,20151,305,412,2016-02-29,155
101,20151,305,412,2016-03-31,911
101,20151,305,412,2016-04-30,198
101,20151,305,412,2016-05-31,525
101,20151,305,412,2016-06-30,175
101,20151,305,412,2016-07-31,70
101,20151,305,412,2016-08-31,2028
101,20151,305,412,2016-09-30,361
101,20151,305,412,2016-10-31,646
101,20151,305,412,2016-11-30,133
101,20151,305,412,2016-12-31,1987
101,20151,305,412,2017-01-31,579
101,20151,305,412,2017-02-28,241
101,20151,305,412,2017-03-31,1316
101,20151,305,412,2017-04-30,1338
101,20151,305,412,2017-05-31,345
101,20151,305,412,2017-06-30,834
101,20151,305,412,2017-07-31,483
101,20151,305,412,2017-08-31,355
101,20151,305,412,2017-09-30,197
101,20151,305,412,2017-10-31,645
101,20151,305,412,2017-11-30,202
101,20151,305,412,2017-12-31,129
101,20151,305,412,2018-01-31,2265
101,20151,305,412,2018-02-28,153
101,20151,305,412,2018-03-31,655
101,20151,305,412,2018-04-30,621
101,20151,305,412,2018-05-31,203
101,20151,305,412,2018-06-30,102
101,20151,305,412,2018-07-31,246
101,20151,305,412,2018-08-31,429
101,20151,305,412,2018-09-30,357
101,20151,305,412,2018-10-31,118
101,20151,305,412,2018-11-30,61
101,20151,305,412,2018-12-31,75
101,20152,305,412,2015-11-30,253
101,20152,305,412,2015-12-31,4523
101,20152,305,412,2016-01-31,1434
101,20152,305,412,2016-02-29,258
101,20152,305,412,2016-03-31,1591
101,20152,305,412,2016-04-30,1083
101,20152,305,412,2016-05-31,309
101,20152,305,412,2016-06-30,913
101,20152,305,412,2016-07-31,1118
101,20152,305,412,2016-08-31,33
101,20152,305,412,2016-09-30,1412
101,20152,305,412,2016-10-31,4110
101,20152,305,412,2016-11-30,203
101,20152,305,412,2016-12-31,1968
101,20152,305,412,2017-02-28,2853
101,20152,305,412,2017-03-31,5113
101,20152,305,412,2017-04-30,5737
101,20152,305,412,2017-05-31,1978
101,20152,305,412,2017-06-30,3174
101,20152,305,412,2017-07-31,4572
101,20152,305,412,2017-08-31,442
101,20152,305,412,2017-09-30,8592
101,20152,305,412,2017-10-31,17358
101,20152,305,412,2017-11-30,594
101,20152,305,412,2017-12-31,320
101,20152,305,412,2018-01-31,2017
101,20152,305,412,2018-03-31,263
101,20152,305,412,2018-04-30,3747
101,20152,305,412,2018-05-31,4175
101,20152,305,412,2018-06-30,3190
101,20152,305,412,2018-07-31,3893
101,20152,305,412,2018-08-31,3248
101,20152,305,412,2018-09-30,6811
101,20152,305,412,2018-10-31,5334
101,20152,305,412,2018-11-30,1351
101,20152,305,412,2018-12-31,391
101,20156,305,412,2018-10-31,681
101,20156,305,412,2018-11-30,151
101,20157,303,401,2017-01-31,32
101,20157,303,401,2017-02-28,24
101,20157,303,401,2017-06-30,90
101,20157,303,401,2018-01-31,8
101,20157,303,401,2018-03-31,36
101,20157,303,401,2018-07-31,90
101,20157,303,401,2018-11-30,8
101,20162,302,408,2018-01-31,603
101,20162,302,408,2018-02-28,25
101,20162,302,408,2018-03-31,72
101,20162,302,408,2018-04-30,60
101,20162,302,408,2018-05-31,137
101,20162,302,408,2018-07-31,26
101,20162,302,408,2018-08-31,398
101,20162,302,408,2018-09-30,270
101,20162,302,408,2018-10-31,66
101,20162,302,408,2018-11-30,238
101,20162,302,408,2018-12-31,14
101,20163,302,408,2018-05-31,5
101,20163,302,408,2018-07-31,18
101,20164,306,407,2018-04-30,24
101,20164,306,407,2018-05-31,9
101,20164,306,407,2018-06-30,30
101,20164,306,407,2018-08-31,28
101,20164,306,407,2018-09-30,10
101,20164,306,407,2018-10-31,33
101,20164,306,407,2018-11-30,32
101,20169,308,404,2017-10-31,22
101,20169,308,404,2017-11-30,39
101,20169,308,404,2017-12-31,8
101,20169,308,404,2018-01-31,116
101,20169,308,404,2018-03-31,57
101,20169,308,404,2018-04-30,13
101,20169,308,404,2018-05-31,107
101,20169,308,404,2018-06-30,66
101,20169,308,404,2018-07-31,23
101,20172,306,407,2017-09-30,405
101,20172,306,407,2017-10-31,1671
101,20172,306,407,2017-11-30,1842
101,20172,306,407,2017-12-31,1708
101,20172,306,407,2018-01-31,886
101,20172,306,407,2018-02-28,52
101,20172,306,407,2018-03-31,954
101,20172,306,407,2018-04-30,616
101,20172,306,407,2018-05-31,139
101,20172,306,407,2018-06-30,236
101,20172,306,407,2018-07-31,139
101,20172,306,407,2018-08-31,119
101,20172,306,407,2018-09-30,90
101,20172,306,407,2018-10-31,95
101,20172,306,407,2018-11-30,38
101,20172,306,407,2018-12-31,26
101,20173,303,401,2016-10-31,1009
101,20173,303,401,2016-12-31,871
101,20173,303,401,2017-01-31,78
101,20173,303,401,2017-02-28,17
101,20173,303,401,2017-03-31,17
101,20173,303,401,2017-05-31,41
101,20173,303,401,2017-06-30,105
101,20173,303,401,2017-07-31,40
101,20173,303,401,2017-10-31,56
101,20173,303,401,2017-11-30,4
101,20173,303,401,2017-12-31,7
101,20173,303,401,2018-01-31,11
101,20173,303,401,2018-03-31,49
101,20173,303,401,2018-05-31,15
101,20173,303,401,2018-06-30,28
101,20173,303,401,2018-07-31,155
101,20173,303,401,2018-08-31,160
101,20173,303,401,2018-09-30,21
101,20173,303,401,2018-10-31,161
101,20173,303,401,2018-11-30,52
101,20173,303,401,2018-12-31,24
101,20178,307,403,2018-08-31,185
101,20178,307,403,2018-09-30,66
101,20178,307,403,2018-10-31,247
101,20178,307,403,2018-11-30,112
101,20178,307,403,2018-12-31,105
101,20182,303,401,2018-06-30,89
101,20182,303,401,2018-07-31,639
101,20182,303,401,2018-08-31,1083
101,20182,303,401,2018-09-30,1988
101,20182,303,401,2018-10-31,790
101,20182,303,401,2018-11-30,1279
101,20182,303,401,2018-12-31,173
101,20187,302,408,2018-01-31,150
101,20187,302,408,2018-02-28,54
101,20187,302,408,2018-03-31,485
101,20187,302,408,2018-04-30,156
101,20187,302,408,2018-05-31,39
101,20187,302,408,2018-06-30,30
101,20187,302,408,2018-07-31,25
101,20187,302,408,2018-08-31,149
101,20187,302,408,2018-09-30,249
101,20187,302,408,2018-10-31,17
101,20187,302,408,2018-11-30,55
101,20192,308,404,2017-01-31,466
101,20192,308,404,2017-03-31,702
101,20192,308,404,2017-04-30,1075
101,20192,308,404,2017-05-31,933
101,20192,308,404,2017-06-30,2373
101,20192,308,404,2017-07-31,685
101,20192,308,404,2017-08-31,1747
101,20192,308,404,2017-09-30,2117
101,20192,308,404,2017-10-31,3441
101,20192,308,404,2017-11-30,2257
101,20192,308,404,2017-12-31,954
101,20192,308,404,2018-01-31,167
101,20192,308,404,2018-03-31,1563
